"","word","n","n_papers","n_papers_total","p_papers"
"3169","algorithmic performance",1,1,337,0.0029673590504451
"3170","algorithmic personality",3,1,337,0.0029673590504451
"3171","algorithmic perspective",1,1,337,0.0029673590504451
"3172","algorithmic pre",1,1,337,0.0029673590504451
"3173","algorithmic pricing",4,1,337,0.0029673590504451
"3174","algorithmic processes",1,1,337,0.0029673590504451
"3175","algorithmic question",1,1,337,0.0029673590504451
"3176","algorithmic recognition",1,1,337,0.0029673590504451
"3177","algorithmic recommendations",1,1,337,0.0029673590504451
"3178","algorithmic refraction",1,1,337,0.0029673590504451
"3179","algorithmic regulation",1,1,337,0.0029673590504451
"3180","algorithmic risk",1,1,337,0.0029673590504451
"3181","algorithmic society",1,1,337,0.0029673590504451
"3182","algorithmic standardization",1,1,337,0.0029673590504451
"3183","algorithmic system",1,1,337,0.0029673590504451
"3184","algorithmic timeline",1,1,337,0.0029673590504451
"3185","algorithmic triangulation",1,1,337,0.0029673590504451
"3186","algorithmicaccountability frameworks",1,1,337,0.0029673590504451
"3187","algorithmically curated",1,1,337,0.0029673590504451
"3188","algorithmically determining",1,1,337,0.0029673590504451
"3189","algorithmically generate",1,1,337,0.0029673590504451
"3190","algorithmically informed",1,1,337,0.0029673590504451
"3191","algorithmically mediated",1,1,337,0.0029673590504451
"3192","algorithms 1",1,1,337,0.0029673590504451
"3193","algorithms academic",1,1,337,0.0029673590504451
"3194","algorithms achieving",1,1,337,0.0029673590504451
"3195","algorithms addressing",1,1,337,0.0029673590504451
"3196","algorithms advancing",1,1,337,0.0029673590504451
"3197","algorithms affect",1,1,337,0.0029673590504451
"3198","algorithms algorithmic",1,1,337,0.0029673590504451
"3199","algorithms amazon",1,1,337,0.0029673590504451
"3200","algorithms analyze",1,1,337,0.0029673590504451
"3201","algorithms approach",1,1,337,0.0029673590504451
"3202","algorithms argue",1,1,337,0.0029673590504451
"3203","algorithms argues",1,1,337,0.0029673590504451
"3204","algorithms bayesian",1,1,337,0.0029673590504451
"3205","algorithms begin",1,1,337,0.0029673590504451
"3206","algorithms biased",1,1,337,0.0029673590504451
"3207","algorithms commonly",1,1,337,0.0029673590504451
"3208","algorithms context",1,1,337,0.0029673590504451
"3209","algorithms convert",1,1,337,0.0029673590504451
"3210","algorithms countering",1,1,337,0.0029673590504451
"3211","algorithms data",1,1,337,0.0029673590504451
"3212","algorithms datasets",1,1,337,0.0029673590504451
"3213","algorithms date",1,1,337,0.0029673590504451
"3214","algorithms de",1,1,337,0.0029673590504451
"3215","algorithms debates",1,1,337,0.0029673590504451
"3216","algorithms decision",2,1,337,0.0029673590504451
"3217","algorithms decreased",1,1,337,0.0029673590504451
"3218","algorithms demanding",1,1,337,0.0029673590504451
"3219","algorithms demographic",1,1,337,0.0029673590504451
"3220","algorithms developed",1,1,337,0.0029673590504451
"3221","algorithms discriminate",1,1,337,0.0029673590504451
"3222","algorithms disparate",1,1,337,0.0029673590504451
"3223","algorithms distribution",1,1,337,0.0029673590504451
"3224","algorithms e.g",1,1,337,0.0029673590504451
"3225","algorithms empirical",1,1,337,0.0029673590504451
"3226","algorithms employed",1,1,337,0.0029673590504451
"3227","algorithms employment",1,1,337,0.0029673590504451
"3228","algorithms engage",1,1,337,0.0029673590504451
"3229","algorithms epsilon",1,1,337,0.0029673590504451
"3230","algorithms ethnographic",1,1,337,0.0029673590504451
"3231","algorithms evaluation",1,1,337,0.0029673590504451
"3232","algorithms exacerbate",1,1,337,0.0029673590504451
"3233","algorithms exacerbated",1,1,337,0.0029673590504451
"3234","algorithms examine",1,1,337,0.0029673590504451
"3235","algorithms experimentation",1,1,337,0.0029673590504451
"3236","algorithms extensive",1,1,337,0.0029673590504451
"3237","algorithms facebook",1,1,337,0.0029673590504451
"3238","algorithms fundamentally",1,1,337,0.0029673590504451
"3239","algorithms future",1,1,337,0.0029673590504451
"3240","algorithms gather",1,1,337,0.0029673590504451
"3241","algorithms gender",1,1,337,0.0029673590504451
"3242","algorithms global",1,1,337,0.0029673590504451
"3243","algorithms guide",1,1,337,0.0029673590504451
"3244","algorithms helps",1,1,337,0.0029673590504451
"3245","algorithms highlighting",1,1,337,0.0029673590504451
"3246","algorithms hiring",1,1,337,0.0029673590504451
"3247","algorithms identifying",1,1,337,0.0029673590504451
"3248","algorithms impact",1,1,337,0.0029673590504451
"3249","algorithms including",1,1,337,0.0029673590504451
"3250","algorithms industry",1,1,337,0.0029673590504451
"3251","algorithms inherit",1,1,337,0.0029673590504451
"3252","algorithms inputs",1,1,337,0.0029673590504451
"3253","algorithms intended",1,1,337,0.0029673590504451
"3254","algorithms interactions",1,1,337,0.0029673590504451
"3255","algorithms intervene",1,1,337,0.0029673590504451
"3256","algorithms itas",1,1,337,0.0029673590504451
"3257","algorithms lead",1,1,337,0.0029673590504451
"3258","algorithms leak",1,1,337,0.0029673590504451
"3259","algorithms learning",1,1,337,0.0029673590504451
"3260","algorithms lie",1,1,337,0.0029673590504451
"3261","algorithms mediate",1,1,337,0.0029673590504451
"3262","algorithms mimic",1,1,337,0.0029673590504451
"3263","algorithms mitigate",1,1,337,0.0029673590504451
"3264","algorithms multiple",1,1,337,0.0029673590504451
"3265","algorithms occlusions",1,1,337,0.0029673590504451
"3266","algorithms overfitting",1,1,337,0.0029673590504451
"3267","algorithms paper",1,1,337,0.0029673590504451
"3268","algorithms performed",1,1,337,0.0029673590504451
"3269","algorithms physicians",1,1,337,0.0029673590504451
"3270","algorithms platforms",1,1,337,0.0029673590504451
"3271","algorithms powering",1,1,337,0.0029673590504451
"3272","algorithms preferentially",1,1,337,0.0029673590504451
"3273","algorithms processing",1,1,337,0.0029673590504451
"3274","algorithms profoundly",1,1,337,0.0029673590504451
"3275","algorithms proposed",1,1,337,0.0029673590504451
"3276","algorithms proposing",1,1,337,0.0029673590504451
"3277","algorithms provide",1,1,337,0.0029673590504451
"3278","algorithms public",1,1,337,0.0029673590504451
"3279","algorithms quantifying",1,1,337,0.0029673590504451
"3280","algorithms recently",1,1,337,0.0029673590504451
"3281","algorithms rely",1,1,337,0.0029673590504451
"3282","algorithms remains",1,1,337,0.0029673590504451
"3283","algorithms replace",1,1,337,0.0029673590504451
"3284","algorithms report",1,1,337,0.0029673590504451
"3285","algorithms research",1,1,337,0.0029673590504451
"3286","algorithms scale",1,1,337,0.0029673590504451
"3287","algorithms screen",1,1,337,0.0029673590504451
"3288","algorithms seek",1,1,337,0.0029673590504451
"3289","algorithms sfas",1,1,337,0.0029673590504451
"3290","algorithms simulation",1,1,337,0.0029673590504451
"3291","algorithms skew",1,1,337,0.0029673590504451
"3292","algorithms social",1,1,337,0.0029673590504451
"3293","algorithms society",1,1,337,0.0029673590504451
"3294","algorithms strong",1,1,337,0.0029673590504451
"3295","algorithms studied",1,1,337,0.0029673590504451
"3296","algorithms support",1,1,337,0.0029673590504451
"3297","algorithms susceptibility",1,1,337,0.0029673590504451
"3298","algorithms systematic",1,1,337,0.0029673590504451
"3299","algorithms systemic",1,1,337,0.0029673590504451
"3300","algorithms systems",1,1,337,0.0029673590504451
"3301","algorithms tagging",1,1,337,0.0029673590504451
"3302","algorithms typically",1,1,337,0.0029673590504451
"3303","algorithms uniqueness",1,1,337,0.0029673590504451
"3304","algorithms usersâ",1,1,337,0.0029673590504451
"3305","algorithms word",1,1,337,0.0029673590504451
"3306","algorithms world",1,1,337,0.0029673590504451
"3307","algorithms zealand’s",1,1,337,0.0029673590504451
"3308","align people's",1,1,337,0.0029673590504451
"3309","align research",1,1,337,0.0029673590504451
"3310","align technologies",1,1,337,0.0029673590504451
"3311","aligned competitor",1,1,337,0.0029673590504451
"3312","aligned deployments",1,1,337,0.0029673590504451
"3313","aligned users",1,1,337,0.0029673590504451
"3314","aligning user",1,1,337,0.0029673590504451
"3315","alignment centered",1,1,337,0.0029673590504451
"3316","alignment create",1,1,337,0.0029673590504451
"3317","alike explore",1,1,337,0.0029673590504451
"3318","alleged pipeline",1,1,337,0.0029673590504451
"3319","allen ai",1,1,337,0.0029673590504451
"3320","alleviate biased",1,1,337,0.0029673590504451
"3321","alleviate dataset",1,1,337,0.0029673590504451
"3322","alleviating bias",1,1,337,0.0029673590504451
"3323","alliance's security",1,1,337,0.0029673590504451
"3324","allocated 1",1,1,337,0.0029673590504451
"3325","allocating budgets",1,1,337,0.0029673590504451
"3326","allocating treatments",1,1,337,0.0029673590504451
"3327","allocation decision",1,1,337,0.0029673590504451
"3328","allocation outcomes",1,1,337,0.0029673590504451
"3329","allocation pipelines",1,1,337,0.0029673590504451
"3330","allocation tax",1,1,337,0.0029673590504451
"3331","allocations outcome",1,1,337,0.0029673590504451
"3332","allocative fairness",1,1,337,0.0029673590504451
"3333","allocative representational",1,1,337,0.0029673590504451
"3334","allowed aa",1,1,337,0.0029673590504451
"3335","allowed manifestation",1,1,337,0.0029673590504451
"3336","allowed ordinary",1,1,337,0.0029673590504451
"3337","allowed people",1,1,337,0.0029673590504451
"3338","allowed purpose",1,1,337,0.0029673590504451
"3339","allowing adversarial",1,1,337,0.0029673590504451
"3340","allowing advertisers",1,1,337,0.0029673590504451
"3341","allowing auditor",1,1,337,0.0029673590504451
"3342","allowing banning",1,1,337,0.0029673590504451
"3343","allowing deep",1,1,337,0.0029673590504451
"3344","allowing direct",1,1,337,0.0029673590504451
"3345","allowing exploratory",1,1,337,0.0029673590504451
"3346","allowing investigators",1,1,337,0.0029673590504451
"3347","allowing people",1,1,337,0.0029673590504451
"3348","allowing practitioners",1,1,337,0.0029673590504451
"3349","allowing researchers",1,1,337,0.0029673590504451
"3350","allowing unprecedented",1,1,337,0.0029673590504451
"3351","alongside algorithm",1,1,337,0.0029673590504451
"3352","alongside task",1,1,337,0.0029673590504451
"3353","aloud protocols",1,1,337,0.0029673590504451
"3354","alpha main",1,1,337,0.0029673590504451
"3355","alphago deepstack",1,1,337,0.0029673590504451
"3356","alt aforementioned",1,1,337,0.0029673590504451
"3357","alt channels",1,1,337,0.0029673590504451
"3358","alt content",1,1,337,0.0029673590504451
"3359","alt lite",4,1,337,0.0029673590504451
"3360","alt videos",1,1,337,0.0029673590504451
"3361","alterations unlike",1,1,337,0.0029673590504451
"3362","altering applications",1,1,337,0.0029673590504451
"3363","altering human",1,1,337,0.0029673590504451
"3364","alternative algorithms",1,1,337,0.0029673590504451
"3365","alternative approach",1,1,337,0.0029673590504451
"3366","alternative approaches",1,1,337,0.0029673590504451
"3367","alternative classic",1,1,337,0.0029673590504451
"3368","alternative commerce",1,1,337,0.0029673590504451
"3369","alternative districtings",1,1,337,0.0029673590504451
"3370","alternative grounding",1,1,337,0.0029673590504451
"3371","alternative manual",1,1,337,0.0029673590504451
"3372","alternatives anno",1,1,337,0.0029673590504451
"3373","alternatives annotating",1,1,337,0.0029673590504451
"3374","alternatives prms",1,1,337,0.0029673590504451
"3375","altogether unethical",1,1,337,0.0029673590504451
"3376","altruism trust",1,1,337,0.0029673590504451
"3377","alzheimer’s disease",1,1,337,0.0029673590504451
"3378","amassed literature",1,1,337,0.0029673590504451
"3379","amazon apple",1,1,337,0.0029673590504451
"3380","amazon develops",1,1,337,0.0029673590504451
"3381","amazon echo",2,1,337,0.0029673590504451
"3382","amazon kairos",2,1,337,0.0029673590504451
"3383","amazon mechanical",1,1,337,0.0029673590504451
"3384","amazon party",1,1,337,0.0029673590504451
"3385","amazon private",1,1,337,0.0029673590504451
"3386","amazon propose",1,1,337,0.0029673590504451
"3387","amazon proposed",1,1,337,0.0029673590504451
"3388","amazon ranking",1,1,337,0.0029673590504451
"3389","amazon recent",1,1,337,0.0029673590504451
"3390","amazon turk",1,1,337,0.0029673590504451
"3391","amazon world’s",1,1,337,0.0029673590504451
"3392","amazon’s desktop",1,1,337,0.0029673590504451
"3393","amazon’s recommendations",1,1,337,0.0029673590504451
"3394","ambiguities unstated",1,1,337,0.0029673590504451
"3395","ambiguity clinical",2,1,337,0.0029673590504451
"3396","ambiguity datasets",1,1,337,0.0029673590504451
"3397","ambiguity distributed",1,1,337,0.0029673590504451
"3398","ambiguity exhibited",2,1,337,0.0029673590504451
"3399","ambiguity focused",1,1,337,0.0029673590504451
"3400","ambiguity limiting",1,1,337,0.0029673590504451
"3401","ambiguity loses",1,1,337,0.0029673590504451
"3402","ambiguity percentage",1,1,337,0.0029673590504451
"3403","ambiguity specific",1,1,337,0.0029673590504451
"3404","ambiguity unified",1,1,337,0.0029673590504451
"3405","ambiguity words",1,1,337,0.0029673590504451
"3406","ambiguous conflicting",1,1,337,0.0029673590504451
"3407","ambiguous datasets",1,1,337,0.0029673590504451
"3408","ambiguous language",1,1,337,0.0029673590504451
"3409","ambiguous online",1,1,337,0.0029673590504451
"3410","ambiguous paper",1,1,337,0.0029673590504451
"3411","ambiguous strings",1,1,337,0.0029673590504451
"3412","ambiguous true",1,1,337,0.0029673590504451
"3413","ambiguous umls",1,1,337,0.0029673590504451
"3414","ameliorate harms",1,1,337,0.0029673590504451
"3415","america consistent",1,1,337,0.0029673590504451
"3416","american compared",1,1,337,0.0029673590504451
"3417","american criminal",1,1,337,0.0029673590504451
"3418","american identity",3,1,337,0.0029673590504451
"3419","american person",1,1,337,0.0029673590504451
"3420","american racial",1,1,337,0.0029673590504451
"3421","american vernacular",1,1,337,0.0029673590504451
"3422","american white",2,1,337,0.0029673590504451
"3423","amount auditing",1,1,337,0.0029673590504451
"3424","amount effort",1,1,337,0.0029673590504451
"3425","amount information",1,1,337,0.0029673590504451
"3426","amount language",1,1,337,0.0029673590504451
"3427","amount manual",1,1,337,0.0029673590504451
"3428","amount personal",1,1,337,0.0029673590504451
"3429","amount research",1,1,337,0.0029673590504451
"3430","amount text",1,1,337,0.0029673590504451
"3431","amount undesirable",1,1,337,0.0029673590504451
"3432","amounts weight",1,1,337,0.0029673590504451
"3433","amplification biases",1,1,337,0.0029673590504451
"3434","amplification dynamics",1,1,337,0.0029673590504451
"3435","amplification news",1,1,337,0.0029673590504451
"3436","amplified moderated",1,1,337,0.0029673590504451
"3437","amplify biases",1,1,337,0.0029673590504451
"3438","amplify imbalanced",1,1,337,0.0029673590504451
"3439","amplifying cluster",1,1,337,0.0029673590504451
"3440","amplifying malignant",1,1,337,0.0029673590504451
"3441","amplifying misinformation",2,1,337,0.0029673590504451
"3442","amplifying vaccine",1,1,337,0.0029673590504451
"3443","analogical reasoning",1,1,337,0.0029673590504451
"3444","analogized terrorist",1,1,337,0.0029673590504451
"3445","analogy propose",1,1,337,0.0029673590504451
"3446","analy sis",1,1,337,0.0029673590504451
"3447","analyse 2.5",1,1,337,0.0029673590504451
"3448","analyse remodel",1,1,337,0.0029673590504451
"3449","analyse tor",2,1,337,0.0029673590504451
"3450","analyses applying",1,1,337,0.0029673590504451
"3451","analyses bias",1,1,337,0.0029673590504451
"3452","analyses characterize",1,1,337,0.0029673590504451
"3453","analyses conducted",1,1,337,0.0029673590504451
"3454","analyses employ",1,1,337,0.0029673590504451
"3455","analyses finally",1,1,337,0.0029673590504451
"3456","analyses illustrate",1,1,337,0.0029673590504451
"3457","analyses implementation",1,1,337,0.0029673590504451
"3458","analyses information",1,1,337,0.0029673590504451
"3459","analyses representation",1,1,337,0.0029673590504451
"3460","analyses reveal",1,1,337,0.0029673590504451
